michael-pementel,0,2
joshua-axelrod,0,2
michael-walsh,0.75,2
russ-frushtick,0.5,2
justin-burke,0,2
garrett-martin,0.5,2
rachel-ray,0,2
jean-bentley,0.25,2
suchin-mehrotra,0.25,2
dustin-rowles,0,2
christopher-small,0.25,2
les-chappell,0.25,2
luke-hicks,0,2
rosie-knight,0.75,2
eleanor-mcsherry,0.25,2
alejandra-jarillo,0,2
gav-murphy,0,2
kevin-mclenithan,0.5,2
santiago-bardotti,0,2
cian-traynor,0,2
chris-harvey,0,2
graeme-blundell,0.25,2
sierra-bilton,0,2
hilton-als,0.5,2
keri-lumm,0.75,2
petra-halbur,0,2
simon-brew-19399,0,2
arya-ur,0.25,2
aloma-rodriguez,0,2
gillian-anderson,0.5,2
sean-orourke-20470,0.5,2
brian-marks,0.25,2
dana-villamagna,0.5,2
jef-rouner,0,2
guido-pellegrini,0.5,2
harriet-fitch-little,0.25,2
kurt-jacobsen,0.5,2
katie-herzog,0,2
amelia-nierenberg,0,2
lora-grady,0,2
sarah-larson,0,2
sujit-chandrakumar,0.75,2
maia-silber,0.25,2
bonnie-stiernberg,0,2
brett-white,0,2
ian-crouch,0,2
kristen-baldwin,0,2
camille-espiritu,0.625,3
ciara-wardlow,0,3
antonio-camarillo,0.125,3
ariana-bacle,0.5,3
rebecca-farley,0.75,3
christopher-rosen,0,3
catherina-gioino,0,3
danielle-ransom,0.125,3
patrik-sandberg,0.125,3
suzanne-keane,0.375,3
marwa-hamad,0,3
zach-budgor,0.125,3
delia-harrington-20768,0.75,3
jan-moir,0,3
rebecca-nicholson,0.625,3
jac-kern,0.125,3
emily-gaudette,0.5,3
jeffrey-fleishman,0,3
tom-williams,0.25,3
matt-schley,0.375,3
matt-webb-mitovich,0,3
monique-jones,0,3
becky-lucas,0,3
brian-collins,0.25,3
andy-swift,0.125,3
rachael-sampson,0,3
dipanjan-sinha,0,3
laura-prudom,0.5,3
david-tejero-nogales,0,3
jane-mulkerrins,0,3
malcolm-venable,0,3
matt-turner,0,3
hillary-busis,0,3
david-turpin,0,3
kara-warner,0,3
christopher-frizzelle,0.5,3
eleanor-halls,0,3
patricia-garcia,0,3
anders-furze,0,3
clio-chang,0,3
eric-webb,0,3
tim-hayes,0.5,3
josh-hamm,0.25,3
naomi-shea,0.125,3
brian-seibert,0.25,3
colin-dabkowski,0.125,3
amanda-carnac,0.75,3
noemi-berkowitz,0.625,3
james-segal,0.25,3
michelle-sabato,0,3
sadaf-ahsan,0,3
naomi-wong,0,3
dante-james,0.625,3
erika-balsom,0.125,3
luke-hearfield,0,3
jake-pesaruk,0.125,3
carlos-canas,0.5,3
keva-york,0,3
brian-quinn,0,3
bill-brioux,0,3
daniel-cairns,0.25,3
bobby-roberts,0.25,3
federico-chunga,0.125,3
michael-idato,0.375,3
emily-bray,0.25,3
ronan-daly,0,3
toure,0,3
meg-shields,0,3
eder-campuzano,0,3
amy-ratcliffe,0.375,3
travis-leamons,0,3
cameron-mcallister,0,3
chloe-schama,0,3
e-stephen-burnett,0.5,3
juliette-cottu,0,3
doreen-st-felix,0.125,3
alex-shephard,0,3
luke-parker,0,3
alejandro-veciana,0.25,3
fred-kaplan,0.75,3
duncan-gray,0,3
yohana-desta,0,3
tara-martinez,0.5,3
hari-raj,0.25,3
ailbhe-oreilly,0,3
kelley-dong,0,3
theo-schear,0,3
sophia-nguyen,0,3
jo-anne-rowney,0.5,3
jessica-jernigan,0.875,3
luis-resendiz,0,3
ethan-leung,0,3
jm-suarez-15400,0.125,3
allison-keene,0.25,3
megan-farokhmanesh,0.5,3
jonathon-dornbush,0.75,3
ally-wybrew,0.625,3
daniel-goldberg,0.75,3
max-covill,0,3
carlos-rgo,0,3
rob-harvilla,0.5,3
gerard-odonovan,0.25,3
hunter-harris,0,3
lamorna-ash,0,3
caitlin-quinlan,0.5,3
erik-pedersen,0,3
nate-fisher,0.875,3
zach-rausnitz,0.375,3
hannah-lynn,0.25,3
peter-lawrence-kane,0,3
matt-hanson,0.5,3
joseph-aberl,0,3
conrad-doucette,0,3
ethan-anderton,0,3
ray-rahman,0.5,3
dan-marcus,0.75,3
janelle-okwodu,0,3
nina-metz,0.125,3
elizabeth-adetula,0.625,3
carl-wilson,0.375,3
claire-langlais,0.25,3
randy-schiff,0,3
sarah-deen,0,3
lauren-hoffman,0.125,3
chase-burns,0,3
meredith-goldstein,0.5,3
victoria-russell,0,3
nadine-matthews,0.625,3
alice-vincent,0,3
joe-boden,0.25,3
tara-watson,0,3
iain-robertson,0,3
carolyn-l-todd,0,3
chloe-roddick,0.5,3
amanda-keats,0.5,3
chloe-lizotte,0,3
samantha-celentano,0.75,4
mitchell-millar,0,4
francesca-angelini,0.6875,4
margaret-barton-fumo,0.375,4
isobel-raphael,0,4
jorge-negrete,0.125,4
adam-white,0.375,4
maura-judkis,0.6875,4
zehra-phelan,0.25,4
pilot-viruet,0.25,4
justin-carreiro,0.5,4
